ADM_SECT_GBN|ADM_CD|ADM_SECT_NM|LOWEST_ADM_SECT_NM|DEL_YMD|CHG_BEF_ADM_SECT_GBN|CRE_YMD|CHG_BEF_ADM_SECT_CD|COL_ADM_SECT_CD
L|4141010300|경기도 군포시 부곡동|부곡동||L|19890101|13390300|26110
L|4141010400|경기도 군포시 산본동|산본동||L|19890101|13390400|26110
L|4141010500|경기도 군포시 금정동|금정동||L|19890101|13390500|26110
L|4141010600|경기도 군포시 둔대동|둔대동||L|19941226|4175031022|26110
L|4141010700|경기도 군포시 속달동|속달동||L|19941226|4175031023|26110
L|4141010800|경기도 군포시 대야미동|대야미동||L|19941226|4175031024|26110
L|4141010900|경기도 군포시 도마교동|도마교동||L|19941226|4175031025|26110
L|4143000000|경기도 의왕시|의왕시||L|19890101|13400000|26110
L|4143010100|경기도 의왕시 고천동|고천동||L|19890101|13400100|26110
L|4143010200|경기도 의왕시 이동|이동||L|19890101|13400200|26110
L|4143010300|경기도 의왕시 삼동|삼동||L|19890101|13400300|26110
L|4143010400|경기도 의왕시 왕곡동|왕곡동||L|19890101|13400400|26110
L|4143010500|경기도 의왕시 오전동|오전동||L|19890101|13400500|26110
L|4143010600|경기도 의왕시 학의동|학의동||L|19890101|13400600|26110
L|4143010700|경기도 의왕시 내손동|내손동||L|19890101|13400700|26110
L|4143010800|경기도 의왕시 청계동|청계동||L|19890101|13400800|26110
L|4143010900|경기도 의왕시 포일동|포일동||L|19890101|13400900|26110
L|4143011000|경기도 의왕시 월암동|월암동||L|19890101|13401000|26110
L|4143011100|경기도 의왕시 초평동|초평동||L|19890101|13401100|26110
L|4145000000|경기도 하남시|하남시||L|19890101|13410000|26110
L|4145010100|경기도 하남시 천현동|천현동||L|19890101|13410100|26110
L|4145010200|경기도 하남시 하산곡동|하산곡동||L|19890101|13410200|26110
L|4145010300|경기도 하남시 창우동|창우동||L|19890101|13410300|26110
L|4145010400|경기도 하남시 배알미동|배알미동||L|19890101|13410400|26110
L|4145010500|경기도 하남시 상산곡동|상산곡동||L|19890101|13410500|26110
L|4145010600|경기도 하남시 신장동|신장동||L|19890101|13410600|26110
L|4145010700|경기도 하남시 당정동|당정동||L|19890101|13410700|26110
L|4145010800|경기도 하남시 덕풍동|덕풍동||L|19890101|13410800|26110
L|4145010900|경기도 하남시 망월동|망월동||L|19890101|13410900|26110
L|4145011000|경기도 하남시 풍산동|풍산동||L|19890101|13411000|26110
L|4145011100|경기도 하남시 미사동|미사동||L|19890101|13411100|26110
L|4145011200|경기도 하남시 선동|선동||L|19890101|13411200|26110
L|4145011300|경기도 하남시 감북동|감북동||L|19890101|13411300|26110
L|4145011400|경기도 하남시 감일동|감일동||L|19890101|13411400|26110
L|4145011500|경기도 하남시 감이동|감이동||L|19890101|13411500|26110
L|4145011600|경기도 하남시 학암동|학암동||L|19890101|13411600|26110
L|4145011700|경기도 하남시 교산동|교산동||L|19890101|13411700|26110
L|4145011800|경기도 하남시 춘궁동|춘궁동||L|19890101|13411800|26110
L|4145011900|경기도 하남시 하사창동|하사창동||L|19890101|13411900|26110
L|4145012000|경기도 하남시 상사창동|상사창동||L|19890101|13412000|26110
L|4145012100|경기도 하남시 항동|항동||L|19890101|13412100|26110
L|4145012200|경기도 하남시 초일동|초일동||L|19890101|13412200|26110
L|4145012300|경기도 하남시 초이동|초이동||L|19890101|13412300|26110
L|4145012400|경기도 하남시 광암동|광암동||L|19920416|13412400|26110
L|4146000000|경기도 용인시|용인시||L|19960301|4185000000|26110
L|4146100000|경기도 용인시 처인구|용인시 처인구|||20051031||26110
L|4146110100|경기도 용인시 처인구 김량장동|김량장동||L|20051031|4146010100|26110
L|4146110200|경기도 용인시 처인구 역북동|역북동||L|20051031|4146010200|26110
L|4146110300|경기도 용인시 처인구 삼가동|삼가동||L|20051031|4146010300|26110
L|4146110400|경기도 용인시 처인구 남동|남동||L|20051031|4146010400|26110
L|4146110500|경기도 용인시 처인구 유방동|유방동||L|20051031|4146010500|26110
L|4146110600|경기도 용인시 처인구 고림동|고림동||L|20051031|4146010600|26110
L|4146110700|경기도 용인시 처인구 마평동|마평동||L|20051031|4146010700|26110
L|4146110800|경기도 용인시 처인구 운학동|운학동||L|20051031|4146010800|26110
L|4146110900|경기도 용인시 처인구 호동|호동||L|20051031|4146010900|26110
L|4146111000|경기도 용인시 처인구 해곡동|해곡동||L|20051031|4146011000|26110
L|4146125000|경기도 용인시 처인구 포곡읍|포곡읍||L|20051031|4146031000|26110
L|4146125021|경기도 용인시 처인구 포곡읍 삼계리|삼계리||L|20051031|4146031021|26110
L|4146125022|경기도 용인시 처인구 포곡읍 금어리|금어리||L|20051031|4146031022|26110
L|4146125023|경기도 용인시 처인구 포곡읍 둔전리|둔전리||L|20051031|4146031023|26110
L|4146125024|경기도 용인시 처인구 포곡읍 영문리|영문리||L|20051031|4146031024|26110
L|4146125025|경기도 용인시 처인구 포곡읍 마성리|마성리||L|20051031|4146031025|26110
L|4146125026|경기도 용인시 처인구 포곡읍 가실리|가실리||L|20051031|4146031026|26110
L|4146125027|경기도 용인시 처인구 포곡읍 전대리|전대리||L|20051031|4146031027|26110
L|4146125028|경기도 용인시 처인구 포곡읍 유운리|유운리||L|20051031|4146031028|26110
L|4146125029|경기도 용인시 처인구 포곡읍 신원리|신원리||L|20051031|4146031029|26110
L|4146125300|경기도 용인시 처인구 모현읍|모현읍||L|20171211|4146131000|26110
L|4146125321|경기도 용인시 처인구 모현읍 왕산리|왕산리||L|20171211|4146131021|26110
L|4146125322|경기도 용인시 처인구 모현읍 갈담리|갈담리||L|20171211|4146131022|26110
L|4146125323|경기도 용인시 처인구 모현읍 초부리|초부리||L|20171211|4146131023|26110
L|4146125324|경기도 용인시 처인구 모현읍 일산리|일산리||L|20171211|4146131024|26110
L|4146125325|경기도 용인시 처인구 모현읍 매산리|매산리||L|20171211|4146131025|26110
L|4146125326|경기도 용인시 처인구 모현읍 동림리|동림리||L|20171211|4146131026|26110
L|4146125327|경기도 용인시 처인구 모현읍 능원리|능원리||L|20171211|4146131027|26110
L|4146125328|경기도 용인시 처인구 모현읍 오산리|오산리||L|20171211|4146131028|26110
L|4146125600|경기도 용인시 처인구 이동읍|이동읍||L|20171211|4146133000|26110
L|4146125621|경기도 용인시 처인구 이동읍 송전리|송전리||L|20171211|4146133021|26110
L|4146125622|경기도 용인시 처인구 이동읍 어비리|어비리||L|20171211|4146133022|26110
L|4146125623|경기도 용인시 처인구 이동읍 묘봉리|묘봉리||L|20171211|4146133023|26110
L|4146125624|경기도 용인시 처인구 이동읍 화산리|화산리||L|20171211|4146133024|26110
L|4146125625|경기도 용인시 처인구 이동읍 시미리|시미리||L|20171211|4146133025|26110
L|4146125626|경기도 용인시 처인구 이동읍 덕성리|덕성리||L|20171211|4146133026|26110
L|4146125627|경기도 용인시 처인구 이동읍 묵리|묵리||L|20171211|4146133027|26110
L|4146125628|경기도 용인시 처인구 이동읍 천리|천리||L|20171211|4146133028|26110
L|4146125629|경기도 용인시 처인구 이동읍 서리|서리||L|20171211|4146133029|26110
L|4146125900|경기도 용인시 처인구 남사읍|남사읍||L|20210219|4146132000|26110
L|4146125921|경기도 용인시 처인구 남사읍 봉무리|봉무리||L|20210219|4146132021|26110
L|4146125922|경기도 용인시 처인구 남사읍 북리|북리||L|20210219|4146132022|26110
L|4146125923|경기도 용인시 처인구 남사읍 통삼리|통삼리||L|20210219|4146132023|26110
L|4146125924|경기도 용인시 처인구 남사읍 봉명리|봉명리||L|20210219|4146132024|26110
L|4146125925|경기도 용인시 처인구 남사읍 진목리|진목리||L|20210219|4146132025|26110
L|4146125926|경기도 용인시 처인구 남사읍 원암리|원암리||L|20210219|4146132026|26110
L|4146125927|경기도 용인시 처인구 남사읍 전궁리|전궁리||L|20210219|4146132027|26110
L|4146125928|경기도 용인시 처인구 남사읍 방아리|방아리||L|20210219|4146132028|26110
L|4146125929|경기도 용인시 처인구 남사읍 창리|창리||L|20210219|4146132029|26110
L|4146125930|경기도 용인시 처인구 남사읍 아곡리|아곡리||L|20210219|4146132030|26110
L|4146125931|경기도 용인시 처인구 남사읍 완장리|완장리||L|20210219|4146132031|26110
L|4146134000|경기도 용인시 처인구 원삼면|원삼면||L|20051031|4146036000|26110
L|4146134021|경기도 용인시 처인구 원삼면 고당리|고당리||L|20051031|4146036021|26110
L|4146134022|경기도 용인시 처인구 원삼면 사암리|사암리||L|20051031|4146036022|26110
L|4146134023|경기도 용인시 처인구 원삼면 좌항리|좌항리||L|20051031|4146036023|26110
L|4146134024|경기도 용인시 처인구 원삼면 맹리|맹리||L|20051031|4146036024|26110
L|4146134025|경기도 용인시 처인구 원삼면 미평리|미평리||L|20051031|4146036025|26110
L|4146134026|경기도 용인시 처인구 원삼면 두창리|두창리||L|20051031|4146036026|26110
L|4146134027|경기도 용인시 처인구 원삼면 독성리|독성리||L|20051031|4146036027|26110
L|4146134028|경기도 용인시 처인구 원삼면 죽능리|죽능리||L|20051031|4146036028|26110
L|4146134029|경기도 용인시 처인구 원삼면 목신리|목신리||L|20051031|4146036029|26110
L|4146134030|경기도 용인시 처인구 원삼면 학일리|학일리||L|20051031|4146036030|26110
L|4146134031|경기도 용인시 처인구 원삼면 문촌리|문촌리||L|20051031|4146036031|26110
L|4146134032|경기도 용인시 처인구 원삼면 가재월리|가재월리||L|20051031|4146036032|26110
L|4146135000|경기도 용인시 처인구 백암면|백암면||L|20051031|4146037000|26110
L|4146135021|경기도 용인시 처인구 백암면 백암리|백암리||L|20051031|4146037021|26110
L|4146135022|경기도 용인시 처인구 백암면 박곡리|박곡리||L|20051031|4146037022|26110
L|4146135023|경기도 용인시 처인구 백암면 백봉리|백봉리||L|20051031|4146037023|26110
L|4146135024|경기도 용인시 처인구 백암면 고안리|고안리||L|20051031|4146037024|26110
L|4146135025|경기도 용인시 처인구 백암면 옥산리|옥산리||L|20051031|4146037025|26110
L|4146135026|경기도 용인시 처인구 백암면 장평리|장평리||L|20051031|4146037026|26110
L|4146135027|경기도 용인시 처인구 백암면 석천리|석천리||L|20051031|4146037027|26110
L|4146135028|경기도 용인시 처인구 백암면 용천리|용천리||L|20051031|4146037028|26110
L|4146135029|경기도 용인시 처인구 백암면 근삼리|근삼리||L|20051031|4146037029|26110
L|4146135030|경기도 용인시 처인구 백암면 근창리|근창리||L|20051031|4146037030|26110
L|4146135031|경기도 용인시 처인구 백암면 근곡리|근곡리||L|20051031|4146037031|26110
L|4146135032|경기도 용인시 처인구 백암면 가창리|가창리||L|20051031|4146037032|26110
L|4146135033|경기도 용인시 처인구 백암면 가좌리|가좌리||L|20051031|4146037033|26110
L|4146136000|경기도 용인시 처인구 양지면|양지면||L|20051031|4146038000|26110
L|4146136021|경기도 용인시 처인구 양지면 양지리|양지리||L|20051031|4146038021|26110
L|4146136022|경기도 용인시 처인구 양지면 남곡리|남곡리||L|20051031|4146038022|26110
L|4146136023|경기도 용인시 처인구 양지면 평창리|평창리||L|20051031|4146038023|26110
L|4146136024|경기도 용인시 처인구 양지면 제일리|제일리||L|20051031|4146038024|26110
L|4146136025|경기도 용인시 처인구 양지면 추계리|추계리||L|20051031|4146038025|26110
L|4146136026|경기도 용인시 처인구 양지면 식금리|식금리||L|20051031|4146038026|26110
L|4146136027|경기도 용인시 처인구 양지면 정수리|정수리||L|20051031|4146038027|26110
L|4146136028|경기도 용인시 처인구 양지면 대대리|대대리||L|20051031|4146038028|26110
L|4146136029|경기도 용인시 처인구 양지면 주북리|주북리||L|20051031|4146038029|26110
L|4146136030|경기도 용인시 처인구 양지면 송문리|송문리||L|20051031|4146038030|26110
L|4146300000|경기도 용인시 기흥구|용인시 기흥구|||20051031||26110
L|4146310100|경기도 용인시 기흥구 신갈동|신갈동||L|20051031|4146025021|26110
L|4146310200|경기도 용인시 기흥구 구갈동|구갈동||L|20051031|4146025022|26110
L|4146310300|경기도 용인시 기흥구 상갈동|상갈동||L|20051031|4146025023|26110
L|4146310400|경기도 용인시 기흥구 하갈동|하갈동||L|20051031|4146025024|26110
L|4146310500|경기도 용인시 기흥구 보라동|보라동||L|20051031|4146025025|26110
L|4146310600|경기도 용인시 기흥구 지곡동|지곡동||L|20051031|4146025026|26110
L|4146310700|경기도 용인시 기흥구 공세동|공세동||L|20051031|4146025027|26110
L|4146310800|경기도 용인시 기흥구 고매동|고매동||L|20051031|4146025028|26110
L|4146310900|경기도 용인시 기흥구 농서동|농서동||L|20051031|4146025029|26110
L|4146311000|경기도 용인시 기흥구 서천동|서천동||L|20051031|4146025030|26110
L|4146311100|경기도 용인시 기흥구 영덕동|영덕동||L|20051031|4146025031|26110
L|4146311200|경기도 용인시 기흥구 언남동|언남동||L|20051031|4146025621|26110
L|4146311300|경기도 용인시 기흥구 마북동|마북동||L|20051031|4146025622|26110
L|4146311400|경기도 용인시 기흥구 청덕동|청덕동||L|20051031|4146025623|26110
L|4146311500|경기도 용인시 기흥구 동백동|동백동||L|20051031|4146025624|26110
L|4146311600|경기도 용인시 기흥구 중동|중동||L|20051031|4146025625|26110
L|4146311700|경기도 용인시 기흥구 상하동|상하동||L|20051031|4146025626|26110
L|4146311800|경기도 용인시 기흥구 보정동|보정동||L|20051031|4146025627|26110
L|4146500000|경기도 용인시 수지구|용인시 수지구|||20051031||26110
L|4146510100|경기도 용인시 수지구 풍덕천동|풍덕천동||L|20051031|4146011100|26110
L|4146510200|경기도 용인시 수지구 죽전동|죽전동||L|20051031|4146011200|26110
L|4146510300|경기도 용인시 수지구 동천동|동천동||L|20051031|4146011300|26110
L|4146510400|경기도 용인시 수지구 고기동|고기동||L|20051031|4146011400|26110
